"","X.1","Label","Area","Mean","StdDev","X","Y","XM","YM","BX","BY","Width","Height","Circ.","IntDen","RawIntDen","AR","Round","Solidity","Image"
"2658",16,"red_thresholded",10,255,0,604,779.7,604,779.7,602,778,4,3,1,2550,2550,1.384,0.723,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2659",17,"red_thresholded",17,255,0,416.618,903.559,416.618,903.559,414,901,6,5,0.82,4335,4335,1.469,0.681,0.756,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2660",1,"red_thresholded",10,255,0,92,196.5,92,196.5,90,195,4,3,1,2550,2550,1.551,0.645,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2661",2,"red_thresholded",10,255,0,165.4,235.7,165.4,235.7,164,234,3,4,1,2550,2550,1.288,0.776,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2662",3,"red_thresholded",14,255,0,386.929,274.5,386.929,274.5,385,272,4,5,0.993,3570,3570,1.017,0.983,0.824,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2663",4,"red_thresholded",10,255,0,595.2,387.2,595.2,387.2,593,385,4,4,0.982,2550,2550,1.241,0.806,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2664",5,"red_thresholded",14,255,0,401.857,435.643,401.857,435.643,399,434,5,4,0.911,3570,3570,1.332,0.751,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2665",6,"red_thresholded",10,255,0,664,471.5,664,471.5,663,469,2,5,0.925,2550,2550,2.5,0.4,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2666",7,"red_thresholded",10,255,0,495.8,505,495.8,505,494,503,4,4,0.887,2550,2550,1.383,0.723,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2667",8,"red_thresholded",10,255,0,473.3,534.5,473.3,534.5,471,533,4,3,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2668",9,"red_thresholded",17,255,0,441.088,572.382,441.088,572.382,439,570,4,5,1,4335,4335,1.263,0.792,0.919,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2669",10,"red_thresholded",16,255,0,305.875,630.438,305.875,630.438,303,628,6,5,0.772,4080,4080,1.275,0.784,0.727,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2670",11,"red_thresholded",18,255,0,459.333,640.222,459.333,640.222,457,638,5,5,1,4590,4590,1.22,0.819,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2671",12,"red_thresholded",17,255,0,796.794,641.5,796.794,641.5,794,639,6,5,0.693,4335,4335,1.342,0.745,0.739,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2672",13,"red_thresholded",10,255,0,423.5,670.3,423.5,670.3,422,668,3,4,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2673",14,"red_thresholded",14,255,0,406.286,674.929,406.286,674.929,404,673,5,4,0.993,3570,3570,1.164,0.859,0.824,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2674",15,"red_thresholded",66,255,0,374.803,718.561,374.803,718.561,369,712,11,12,0.584,16830,16830,1.215,0.823,0.759,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2675",16,"red_thresholded",16,255,0,952.75,752.062,952.75,752.062,950,750,5,4,1,4080,4080,1.234,0.81,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2676",17,"red_thresholded",16,255,0,526.688,796,526.688,796,524,794,5,4,1,4080,4080,1.371,0.729,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2677",18,"red_thresholded",10,255,0,527.4,901.9,527.4,901.9,525,900,4,4,0.887,2550,2550,1.327,0.754,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2678",19,"red_thresholded",14,255,0,415.714,903.714,415.714,903.714,413,902,5,4,0.911,3570,3570,1.128,0.887,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_3_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2679",1,"red_thresholded",10,255,0,298,57.3,298,57.3,296,56,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2680",2,"red_thresholded",19,255,0,240.605,100.342,240.605,100.342,238,98,5,5,0.944,4845,4845,1.207,0.828,0.864,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2681",3,"red_thresholded",12,255,0,294.167,110.75,294.167,110.75,292,109,4,4,1,3060,3060,1.135,0.881,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2682",4,"red_thresholded",13,255,0,357.115,127.423,357.115,127.423,355,125,4,5,0.922,3315,3315,1.287,0.777,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2683",5,"red_thresholded",14,255,0,259.786,256,259.786,256,258,254,4,4,1,3570,3570,1.02,0.981,0.933,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2684",6,"red_thresholded",16,255,0,818.688,380.875,818.688,380.875,817,378,4,6,0.857,4080,4080,1.601,0.625,0.821,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2685",7,"red_thresholded",12,255,0,465,687.5,465,687.5,463,686,4,3,1,3060,3060,1.333,0.75,1,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2686",8,"red_thresholded",10,255,0,198.6,743.9,198.6,743.9,197,742,4,4,0.982,2550,2550,1.327,0.754,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2687",9,"red_thresholded",14,255,0,472.429,841.429,472.429,841.429,470,839,5,4,0.696,3570,3570,1.308,0.765,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2688",1,"red_thresholded",10,255,0,297.8,56.8,297.8,56.8,296,55,4,4,0.982,2550,2550,1.241,0.806,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2689",2,"red_thresholded",17,255,0,240.441,100.324,240.441,100.324,238,98,5,5,0.985,4335,4335,1.238,0.808,0.829,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2690",3,"red_thresholded",13,255,0,294.038,110.654,294.038,110.654,292,109,4,4,1,3315,3315,1.148,0.871,0.897,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2691",4,"red_thresholded",13,255,0,357.115,127.423,357.115,127.423,355,125,4,5,0.922,3315,3315,1.287,0.777,0.812,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2692",5,"red_thresholded",15,255,0,259.633,255.967,259.633,255.967,257,254,5,4,1,3825,3825,1.127,0.887,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2693",6,"red_thresholded",11,255,0,352.773,347.318,352.773,347.318,351,345,4,4,0.976,2805,2805,1.147,0.871,0.815,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2694",7,"red_thresholded",29,255,0,375.224,362.603,375.224,362.603,372,359,7,7,0.548,7395,7395,1.158,0.864,0.69,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2695",8,"red_thresholded",73,255,0,353.829,370.555,353.829,370.555,347,367,14,10,0.534,18615,18615,1.408,0.71,0.709,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2696",9,"red_thresholded",11,255,0,818.409,381.136,818.409,381.136,817,379,3,4,1,2805,2805,1.372,0.729,0.957,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2697",10,"red_thresholded",22,255,0,761.773,387.364,761.773,387.364,759,385,6,5,0.922,5610,5610,1.135,0.881,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2698",11,"red_thresholded",10,255,0,842.7,440.5,842.7,440.5,841,439,4,3,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2699",12,"red_thresholded",32,255,0,642.75,503.219,642.75,503.219,639,500,8,6,0.968,8160,8160,1.325,0.755,0.865,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2700",13,"red_thresholded",10,255,0,616.6,507.9,616.6,507.9,615,506,4,4,0.709,2550,2550,1.186,0.844,0.741,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2701",14,"red_thresholded",74,255,0,546.743,518.797,546.743,518.797,542,513,9,11,0.814,18870,18870,1.115,0.897,0.871,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2702",15,"red_thresholded",10,255,0,369.1,543.1,369.1,543.1,367,541,4,4,0.982,2550,2550,1.165,0.858,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2703",16,"red_thresholded",28,255,0,423.357,543.75,423.357,543.75,419,541,8,6,0.702,7140,7140,2.098,0.477,0.778,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2704",17,"red_thresholded",10,255,0,464.7,687.5,464.7,687.5,463,686,4,3,1,2550,2550,1.236,0.809,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2705",18,"red_thresholded",10,255,0,198.6,743.9,198.6,743.9,197,742,4,4,0.982,2550,2550,1.327,0.754,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2706",19,"red_thresholded",14,255,0,472.214,841.643,472.214,841.643,470,839,5,5,0.811,3570,3570,1.095,0.913,0.737,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2707",20,"red_thresholded",10,255,0,12.2,901.9,12.2,901.9,10,900,4,4,0.982,2550,2550,1.028,0.973,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_4_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2708",1,"red_thresholded",15,255,0,668.5,211.5,668.5,211.5,666,209,5,5,0.942,3825,3825,1.287,0.777,0.789,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2709",2,"red_thresholded",10,255,0,388.7,274.6,388.7,274.6,387,273,4,3,1,2550,2550,1.288,0.776,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2710",3,"red_thresholded",10,255,0,688,301.3,688,301.3,686,300,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2711",4,"red_thresholded",11,255,0,505.318,547.773,505.318,547.773,504,545,3,5,0.887,2805,2805,1.619,0.618,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2712",5,"red_thresholded",10,255,0,380.4,734.1,380.4,734.1,378,732,4,4,0.887,2550,2550,1.327,0.754,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2713",1,"red_thresholded",10,255,0,475.1,240.2,475.1,240.2,473,238,4,4,0.982,2550,2550,1.028,0.973,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2714",2,"red_thresholded",10,255,0,388.7,274.6,388.7,274.6,387,273,4,3,1,2550,2550,1.288,0.776,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2715",3,"red_thresholded",10,255,0,688,301.3,688,301.3,686,300,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2716",4,"red_thresholded",10,255,0,530,530.1,530,530.1,528,528,4,4,0.982,2550,2550,1.238,0.808,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2717",5,"red_thresholded",10,255,0,505.6,547.8,505.6,547.8,504,545,3,5,0.806,2550,2550,1.921,0.521,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2718",6,"red_thresholded",14,255,0,480.857,621.643,480.857,621.643,478,620,5,4,0.911,3570,3570,1.332,0.751,0.848,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2719",7,"red_thresholded",10,255,0,529.1,630.2,529.1,630.2,527,628,4,4,0.982,2550,2550,1.028,0.973,0.769,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2720",8,"red_thresholded",10,255,0,380.4,733.9,380.4,733.9,378,732,4,4,0.887,2550,2550,1.327,0.754,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2721",9,"red_thresholded",10,255,0,321.3,899,321.3,899,320,897,3,4,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_5_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2722",1,"red_thresholded",10,255,0,565.4,519.2,565.4,519.2,563,517,4,4,0.887,2550,2550,1.921,0.521,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2723",2,"red_thresholded",19,255,0,558.553,573.868,558.553,573.868,556,571,5,5,1,4845,4845,1.344,0.744,0.884,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2724",3,"red_thresholded",10,255,0,461,615.3,461,615.3,459,614,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2725",4,"red_thresholded",19,255,0,157.553,627.026,157.553,627.026,155,624,5,6,0.916,4845,4845,1.362,0.734,0.809,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2726",5,"red_thresholded",12,255,0,545.417,712.167,545.417,712.167,543,710,4,4,0.967,3060,3060,1.218,0.821,0.889,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2727",6,"red_thresholded",22,255,0,369.591,758.682,369.591,758.682,367,756,6,5,0.988,5610,5610,1.245,0.803,0.88,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2728",7,"red_thresholded",15,255,0,210.633,844.833,210.633,844.833,208,843,5,4,0.976,3825,3825,1.161,0.862,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-1_nuc_cleared_redResults_0.csv"
"2729",1,"red_thresholded",17,255,0,942.618,166.794,942.618,166.794,940,164,5,5,0.985,4335,4335,1.153,0.867,0.81,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2730",2,"red_thresholded",26,255,0,640.692,370.692,640.692,370.692,639,366,4,9,0.666,6630,6630,2.47,0.405,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2731",3,"red_thresholded",10,255,0,540.4,368.7,540.4,368.7,539,367,3,4,1,2550,2550,1.288,0.776,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2732",4,"red_thresholded",10,255,0,822.8,373.7,822.8,373.7,821,372,4,4,0.887,2550,2550,1.491,0.67,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2733",5,"red_thresholded",10,255,0,488.7,426,488.7,426,487,424,3,4,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2734",6,"red_thresholded",10,255,0,834.2,429.2,834.2,429.2,832,427,4,4,0.982,2550,2550,1.241,0.806,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2735",7,"red_thresholded",45,255,0,428.589,456.278,428.589,456.278,425,451,7,10,0.663,11475,11475,1.41,0.709,0.789,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2736",8,"red_thresholded",72,255,0,425.597,471.528,425.597,471.528,419,466,13,11,0.479,18360,18360,1.855,0.539,0.689,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2737",9,"red_thresholded",48,255,0,405.354,495.812,405.354,495.812,399,492,12,8,0.539,12240,12240,1.945,0.514,0.711,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2738",10,"red_thresholded",16,255,0,587.188,501.562,587.188,501.562,585,499,5,5,1,4080,4080,1.18,0.847,0.8,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2739",11,"red_thresholded",17,255,0,410.912,507.147,410.912,507.147,408,505,5,5,0.911,4335,4335,1.754,0.57,0.85,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2740",12,"red_thresholded",15,255,0,403.433,511.567,403.433,511.567,400,509,6,5,0.723,3825,3825,2.056,0.486,0.732,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2741",13,"red_thresholded",72,255,0,399.528,519.153,399.528,519.153,393,514,13,11,0.273,18360,18360,1.315,0.761,0.658,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2742",14,"red_thresholded",10,255,0,564.5,519,564.5,519,563,517,3,4,1,2550,2550,1.551,0.645,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2743",15,"red_thresholded",98,255,0,376.439,530.694,376.439,530.694,369,524,15,13,0.387,24990,24990,1.572,0.636,0.705,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2744",16,"red_thresholded",11,255,0,581.318,536.318,581.318,536.318,579,534,4,4,0.976,2805,2805,1.035,0.966,0.846,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2745",17,"red_thresholded",18,255,0,558.667,573.778,558.667,573.778,556,571,5,5,1,4590,4590,1.22,0.819,0.857,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2746",18,"red_thresholded",92,255,0,400.978,591.185,400.978,591.185,394,583,13,14,0.468,23460,23460,1.27,0.787,0.655,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2747",19,"red_thresholded",37,255,0,506.662,588.905,506.662,588.905,502,585,9,8,0.699,9435,9435,2.851,0.351,0.796,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
"2748",20,"red_thresholded",10,255,0,461,615.3,461,615.3,459,614,4,3,1,2550,2550,1.327,0.753,0.909,"Group/Output/240320_DAPI_LC3B 568_p62 647_ALDH1L1-GFP_WT_100X_2X_6_oir_cropped_inside_tif_corrected-2_nuc_cleared_redResults_0.csv"
